FECHA,DESCRIPCION,MONTO,TIPO
2025-12-29 22:20:00,TRANSF. DEUNA A KARINA ALEXANDRA TUTISTAR SARANGO,-8.25,CUENTA
2025-12-29 17:10:00,COBRO DE IVA POR PAGO DE SERVICIOS BANCARIOS,-0.05,CUENTA
2025-12-29 17:10:00,TRANSF. INTERBANCARIA A DAPPER DETAILING STUDIO S A S,-30.0,CUENTA
2025-12-30 14:22:00,TRANSF. DEUNA A ROSA MAGALI PALMA LOOR,-5.25,CUENTA
2025-12-30 20:35:00,TRANSF. DEUNA A FABIOLA BERENICE TORRES GONZALEZ,-1.9,CUENTA
2025-12-31 11:24:00,TRANSF. DIRECTA A VILLACRES  CARRILLO ALICIA,-2.0,CUENTA
2025-12-31 11:38:00,TRANSF. DIRECTA A CHICHANDA  LOOR BETTY FABIOLA,-4.0,CUENTA
2026-01-05 13:46:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-01-05 10:37:00,TRANSF. DIRECTA A MORENO  PANEZO CRISTHIAN JHONEL,-41.0,CUENTA
2026-01-05 10:49:00,TRANSF. DIRECTA A MORENO  PANEZO CRISTHIAN JHONEL,-6.0,CUENTA
2026-01-05 12:52:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-4.0,CUENTA
2026-01-06 13:03:00,TRANSF. DIRECTA A CAIZA  ESPINOSA NARCIZA DEL PILAR,-40.0,CUENTA
2026-01-06 13:06:00,TRANSF. DIRECTA A CAIZA  ESPINOSA NARCIZA DEL PILAR,-20.0,CUENTA
2026-01-06 14:36:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-01-07 09:30:00,TRANSF. DIRECTA A ARTEAGA  CARBAJAL DANIELA ABIGAIL,-2.25,CUENTA
2026-01-08 12:37:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-01-09 14:06:00,TRANSF. DEUNA A JUAN CARLOS BALLA YUMBO,-3.0,CUENTA
2026-01-09 14:38:00,TRANSF. DEUNA A ROSA CECILIA PULLAS URIBE,-12.0,CUENTA
2026-01-09 18:08:00,TRANSF. DIRECTA DE ARCENTALES ARCINIEGA ARIANNA NICOLE,20.0,CUENTA
2026-01-12 10:11:00,TRANSF. DIRECTA A PEREZ  GARCIA LILIANA PATRICIA,-2.0,CUENTA
2026-01-12 10:32:00,TRANSF. DIRECTA A GUEVARA  OLMEDO MATEO NICOLAS,-10.0,CUENTA
2026-01-12 11:07:00,TRANSF. DIRECTA A PRODUCTIVE BUSINESS SOLUTIONS ECUADOR PBSEC S.A.,-1.0,CUENTA
2026-01-12 12:54:00,TRANSF. DEUNA A ENRIQUE JAVIER VIERA MENDOZA,-16.0,CUENTA
2026-01-12 12:55:00,TRANSF. DEUNA A ENRIQUE JAVIER VIERA MENDOZA,-2.0,CUENTA
2026-01-12 08:42:00,TRANSF. DEUNA A DANIELA ABIGAIL ARTEAGA CARBAJAL,-1.5,CUENTA
2026-01-12 08:46:00,TRANSF. DEUNA A DANIELA ABIGAIL ARTEAGA CARBAJAL,-2.0,CUENTA
2026-01-12 09:19:00,TRANSF. DEUNA A SILVIA LILIANA TIPANTA CHUQUITARCO,-2.0,CUENTA
2026-01-12 09:23:00,TRANSF. DIRECTA A JARA  RAMIREZ GUSTAVO DAVID,-0.75,CUENTA
2026-01-12 13:47:00,TRANSF. DIRECTA A HONORES  JAEN IVES OLIVIA,-6.0,CUENTA
2026-01-13 12:20:00,TRANSF. DEUNA A MARIA ANGELICA YANEZ ROMERO,-3.0,CUENTA
2026-01-14 10:17:00,TRANSF. DIRECTA DE ARCINIEGA BASANTES PAULINA MARIA,259.0,CUENTA
2026-01-14 10:18:00,TRANSF. DIRECTA DE ARCINIEGA BASANTES PAULINA MARIA,431.25,CUENTA
2026-01-14 11:51:00,TRANSF. DIRECTA A VALLEJO  TRUJILLO JANETH ESTHER,-2.6,CUENTA
2026-01-16 10:50:00,TRANSF. DEUNA A AGROMIRO EC S A AGROMIRO EC,-2.5,CUENTA
2026-01-16 12:12:00,TRANSF. DIRECTA A PAZMIÑO  VALLEJO NORMA ISABEL,-20.0,CUENTA
2026-01-16 12:21:00,TRANSF. DIRECTA A JIMENEZ  EGAS LEANDRO IVAN,-0.87,CUENTA
2026-01-16 15:05:00,TRANSF. DEUNA A MICROMERCADO SEBAS,-5.0,CUENTA
2026-01-16 22:26:00,TRANSF. DIRECTA DE DOMINIQUE LOURDES VERKADE MONTIEL,6.5,CUENTA
2026-01-16 22:28:00,TRANSF. DEUNA A DANIEL GENARO ALMEIDA GUAMANZARA,-13.0,CUENTA
2026-01-19 12:51:00,TRANSF. DIRECTA A CHICHANDA  LOOR BETTY FABIOLA,-4.0,CUENTA
2026-01-19 09:55:00,TRANSF. DIRECTA A VILLACRES  CARRILLO ALICIA,-6.0,CUENTA
2026-01-19 13:25:00,TRANSF. DIRECTA A PAZMIÑO  VALLEJO NORMA ISABEL,-10.0,CUENTA
2026-01-19 09:52:00,PAGO POR SERVICIO DE COMBOS TUENTI,-8.0,CUENTA
2026-01-19 17:17:00,TRANSF. DEUNA A ROSA CECILIA PULLAS URIBE,-12.0,CUENTA
2026-01-21 09:33:00,PAGO TARJETA:  2230670000895647,-21.39,CUENTA
2026-01-21 13:20:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-01-21 19:42:00,APERTURA DE DEPÓSTIO A PLAZO FIJO,-28304.0,CUENTA
2026-01-22 11:36:00,TRANSF. DIRECTA DE ARCINIEGA BASANTES PAULINA MARIA,110.0,CUENTA
2026-01-22 11:37:00,TRANSF. DIRECTA DE ARCINIEGA BASANTES PAULINA MARIA,125.0,CUENTA
2026-01-23 13:34:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-01-26 10:10:00,TRANSF. DEUNA A CARLOS IVAN MALA VELEZ,-1.0,CUENTA
2026-01-26 10:37:00,TRANSF. DIRECTA A VILLACRES  CARRILLO ALICIA,-2.0,CUENTA
2026-01-26 12:17:00,TRANSF. DEUNA A ROSA MAGALI PALMA LOOR,-5.25,CUENTA
2026-01-26 13:50:00,TRANSF. DEUNA A ESQUITES,-1.75,CUENTA
2026-01-26 14:19:00,TRANSF. DEUNA A MARIA ELENA RECALDE ESTACIO,-3.0,CUENTA
2026-01-26 14:33:00,TRANSF. DIRECTA A MANGUIA  MURILLO ANGELICA,-10.0,CUENTA
2026-01-27 11:24:00,TRANSF. DIRECTA A IMBAQUINGO  VEGA CLARA ISABEL,-7.0,CUENTA
2026-01-29 10:15:00,TRANSF. DIRECTA A PEREZ  GARCIA LILIANA PATRICIA,-2.0,CUENTA
2026-01-29 12:09:00,TRANSF. DIRECTA A JIMENEZ  EGAS LEANDRO IVAN,-3.0,CUENTA
2026-01-29 13:25:00,TRANSF. DIRECTA A FOUNES  PINTO GIOVANNY FRANCISCO,-3.0,CUENTA
2026-01-29 14:09:00,TRANSF. DIRECTA A FOUNES  PINTO GIOVANNY FRANCISCO,-3.0,CUENTA
2026-01-30 12:28:00,TRANSF. DIRECTA A CARVAJAL  CARVAJAL LUIS ALEXANDER,-4.0,CUENTA
2026-02-02 13:06:00,PAGO TARJETA INTERBANCARIA ENVIADA,-13.27,CUENTA
2026-02-02 13:06:00,2602021XGVNA-MASTE BP-REC-22306700007562,-418.4,CUENTA
2026-02-03 13:37:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-02-04 12:59:00,TRANSF. DEUNA A JESSENIA PATRICIA DELGADO ZAMBRANO,-3.95,CUENTA
2026-02-05 10:39:00,TRANSF. DEUNA A SISTEMAS MEDICOS SIME SIMETECUIDA S A SIMETECUIDA,-9.54,CUENTA
2026-02-05 11:42:00,TRANSF. DEUNA A ANDREA GUADALUPE ULLOA HALLO,-0.15,CUENTA
2026-02-05 20:47:00,TRANSF. DEUNA A KAREN ANTONELLA TORRES ONTANEDA,-5.5,CUENTA
2026-02-06 13:37:00,TRANSF. DIRECTA A CHICHANDA LOOR BETTY FABIOLA,-4.0,CUENTA
2024-01-06 00:00:00,MEGAMAXI EL CONDADO LC  Q,13.62,TARJETA
2024-01-06 00:00:00,MCDONALDS EC KSU        G,6.98,TARJETA
2024-01-06 00:00:00,PYCCA CONDADOECU        Q,3.19,TARJETA
2024-01-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-01-08 00:00:00,RET IVA SERV DIGITAL 100%,0.24,TARJETA
2024-01-11 00:00:00,RET IVA SERV DIGITAL 100%,2.4,TARJETA
2024-01-11 00:00:00,GOOGLE *ChatGPTU        6,19.99,TARJETA
2024-01-12 00:00:00,PRESTACIONES EN EL EXTERIOR,7.0,TARJETA
2024-01-12 00:00:00,IVA,1.2,TARJETA
2024-01-12 00:00:00,IVA,0.84,TARJETA
2024-01-12 00:00:00,PLAN DE RECOMPENSAS,10.0,TARJETA
2024-01-17 00:00:00,EMPRESA PUBLICA METROPOLITANA,3.0,TARJETA
2024-01-17 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.39,TARJETA
2024-01-19 00:00:00,CANVA* I04035-53570616  C,6.49,TARJETA
2024-01-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-01-19 00:00:00,RET IVA SERV DIGITAL 100%,0.78,TARJETA
2024-01-22 00:00:00,MEGAMAXI EL CONDADO LC  Q,4.19,TARJETA
2024-01-24 00:00:00,AMERICAN DELI A013 BOS  Q,4.99,TARJETA
2024-01-30 00:00:00,RET IVA SERV DIGITAL 100%,0.26,TARJETA
2024-01-30 00:00:00,UBER *TRIP HELP.UBER.C  V,2.18,TARJETA
2024-01-31 00:00:00,MCDONALDS LA PRENSA     Q,7.64,TARJETA
2024-02-02 00:00:00,TROPI BURGER T049 POMA  Q,4.5,TARJETA
2024-02-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.01,TARJETA
2024-02-06 00:00:00,INT. FINANCIAMIENTO,0.35,TARJETA
2024-02-06 00:00:00,IL CAPPO DI MANGI EL C  Q,5.99,TARJETA
2024-02-07 00:00:00,CONVERSE C C CONDADO SHOPPING,59.99,TARJETA
2024-02-07 00:00:00,QUIMODA S A,75.97,TARJETA
2024-02-07 00:00:00,VEERMODA S A,49.99,TARJETA
2024-02-07 00:00:00,DL*McDonald'sUSA        M,6.5,TARJETA
2024-02-07 00:00:00,QUIMODA S A,62.18,TARJETA
2024-02-08 00:00:00,RET IVA SERV DIGITAL 100%,0.24,TARJETA
2024-02-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-02-11 00:00:00,RET IVA SERV DIGITAL 100%,2.4,TARJETA
2024-02-11 00:00:00,RET IVA SERV DIGITAL 10%,0.08,TARJETA
2024-02-11 00:00:00,UB *EATS ECUADOR        8,6.92,TARJETA
2024-02-11 00:00:00,GOOGLE *ChatGPTG        6,19.99,TARJETA
2024-02-14 00:00:00,McDONALD S EL CONDADO   Q,3.99,TARJETA
2024-02-14 00:00:00,NK03 KOBE EL CONDADO S  Q,14.81,TARJETA
2024-02-16 00:00:00,METROAMBULAT S.A.,3.0,TARJETA
2024-02-18 00:00:00,RET IVA SERV DIGITAL 10%,0.35,TARJETA
2024-02-18 00:00:00,UB *EATS ECUADOR        8,29.45,TARJETA
2024-02-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-02-21 00:00:00,MEDICITY QUITO CORDOVA  Q,2.79,TARJETA
2024-02-21 00:00:00,MEDICITY QUITO CORDOVA  Q,21.57,TARJETA
2024-02-21 00:00:00,METROAMBULAT S.A.,3.0,TARJETA
2024-02-22 00:00:00,SIME CAROLINAECU        Q,9.54,TARJETA
2024-02-22 00:00:00,SUPERMAXI POMASQUI 122  Q,6.88,TARJETA
2024-02-24 00:00:00,UB *EATS ECUADOR        8,25.91,TARJETA
2024-02-24 00:00:00,RET IVA SERV DIGITAL 10%,0.31,TARJETA
2024-02-25 00:00:00,UB *EATS ECUADOR        8,21.59,TARJETA
2024-02-25 00:00:00,RET IVA SERV DIGITAL 10%,0.26,TARJETA
2024-02-28 00:00:00,METROAMBULAT S.A.,3.0,TARJETA
2024-02-28 00:00:00,PIZZA ZU,15.0,TARJETA
2024-03-02 00:00:00,METROAMBULAT S.A.,40.0,TARJETA
2024-03-04 00:00:00,DL*McDonald'sUSA        M,5.99,TARJETA
2024-03-06 00:00:00,CNT,33.36,TARJETA
2024-03-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-03-08 00:00:00,RET IVA SERV DIGITAL 100%,0.24,TARJETA
2024-03-08 00:00:00,PROAUTO C.A.,35.0,TARJETA
2024-03-09 00:00:00,FARMACIAS ECONOMICAS P  Q,8.65,TARJETA
2024-03-09 00:00:00,FARMACIAS ECONOMICAS P  Q,9.95,TARJETA
2024-03-11 00:00:00,RET IVA SERV DIGITAL 100%,2.4,TARJETA
2024-03-11 00:00:00,GOOGLE *ChatGPTU        6,19.99,TARJETA
2024-03-13 00:00:00,DL*McDonald'sECU        M,4.99,TARJETA
2024-03-15 00:00:00,ROCK YOUR DOGS          E,11.6,TARJETA
2024-03-17 00:00:00,RET IVA SERV DIGITAL 10%,0.51,TARJETA
2024-03-17 00:00:00,UB *EATS ECUADOR        8,42.13,TARJETA
2024-03-18 00:00:00,DEV IVA SERV DIGITAL 10%,-0.09,TARJETA
2024-03-18 00:00:00,NC REVERSO CONS D (UB *EATS E),-7.75,TARJETA
2024-03-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-03-20 00:00:00,IL CAPPO DI MANGI EL C  Q,6.49,TARJETA
2024-03-26 00:00:00,MCDONALDS EC KSA        G,11.48,TARJETA
2024-03-28 00:00:00,PYCCA PORTALUECU        G,103.94,TARJETA
2024-03-28 00:00:00,MCDONALDS EC KSU        G,18.49,TARJETA
2024-03-28 00:00:00,PACO PORTALCUECU        Q,12.0,TARJETA
2024-03-29 00:00:00,SUPERMAXI POMASQUI 122  Q,22.26,TARJETA
2024-03-30 00:00:00,FARMACIAS ECONOMICAS P  Q,11.51,TARJETA
2024-04-02 00:00:00,KFC K026 PATRIAU        Q,15.84,TARJETA
2024-04-05 00:00:00,MCDONALDS EC KSU        G,5.99,TARJETA
2024-04-05 00:00:00,MCDONALDS EC KSU        G,5.7,TARJETA
2024-04-05 00:00:00,MCDONALDS EC KSU        G,14.99,TARJETA
2024-04-06 00:00:00,INTERESES SALDO A FAVOR,-0.07,TARJETA
2024-04-08 00:00:00,SIME POMASQUIECU        Q,15.0,TARJETA
2024-04-08 00:00:00,DIFARE S AECUECU        G,6.18,TARJETA
2024-04-08 00:00:00,DIFARE S AECUECU        G,9.03,TARJETA
2024-04-08 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-04-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-04-11 00:00:00,GOOGLE *ChatGPTU        6,19.99,TARJETA
2024-04-11 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2024-04-11 00:00:00,DIFARE S AECUECU        G,4.23,TARJETA
2024-04-11 00:00:00,SIME POMASQUIECU        Q,10.0,TARJETA
2024-04-15 00:00:00,KFC K026  PATRIA KS     Q,13.5,TARJETA
2024-04-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-04-21 00:00:00,RET IVA SERV DIGITAL 100%,0.78,TARJETA
2024-04-21 00:00:00,UBER   *TRIP            H,5.2,TARJETA
2024-04-23 00:00:00,FUEL ORIENTALECU        Q,15.0,TARJETA
2024-04-23 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2024-04-23 00:00:00,IVA,0.03,TARJETA
2024-04-24 00:00:00,MB-MAYFLOWER BUFFALOS,5.99,TARJETA
2024-04-25 00:00:00,UB *EATS ECUADOR        8,16.21,TARJETA
2024-04-25 00:00:00,RET IVA SERV DIGITAL 10%,0.24,TARJETA
2024-04-28 00:00:00,UB *EATS ECUADOR        8,12.95,TARJETA
2024-05-01 00:00:00,MEDICITY LA PAMPA       Q,4.91,TARJETA
2024-05-01 00:00:00,MEDICITY LA PAMPA       Q,12.29,TARJETA
2024-05-01 00:00:00,DIFARE S AECUECU        G,5.95,TARJETA
2024-05-02 00:00:00,MCDONALDS CIRCULO MILI  Q,6.25,TARJETA
2024-05-06 00:00:00,INTERESES SALDO A FAVOR,-0.03,TARJETA
2024-05-07 00:00:00,COCA COLA ORLANDO       O,3.0,TARJETA
2024-05-08 00:00:00,Orlando Vineland Premi  O,111.84,TARJETA
2024-05-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-05-08 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-05-08 00:00:00,Calvin Klein USA        N,223.16,TARJETA
2024-05-08 00:00:00,CONSUMOS EXTERIOR 100,1.7,TARJETA
2024-05-08 00:00:00,IVA,0.26,TARJETA
2024-05-08 00:00:00,IVA,0.26,TARJETA
2024-05-08 00:00:00,CONSUMOS EXTERIOR 100,1.7,TARJETA
2024-05-11 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2024-05-11 00:00:00,GOOGLE *ChatGPTA        6,19.99,TARJETA
2024-05-15 00:00:00,MCDONALDS CIRCULO MILI  Q,4.99,TARJETA
2024-05-16 00:00:00,McDONALD S 6 Dic Quito  Q,4.99,TARJETA
2024-05-18 00:00:00,UBER   *TRIP            H,0.99,TARJETA
2024-05-18 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2024-05-18 00:00:00,UBER   *TRIP            H,3.98,TARJETA
2024-05-18 00:00:00,RET IVA SERV DIGITAL 100%,0.15,TARJETA
2024-05-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-05-23 00:00:00,MCDONALDS CIRCULO MILI  Q,4.85,TARJETA
2024-05-27 00:00:00,LA TABLITA DEL TARTARO  Q,21.49,TARJETA
2024-05-29 00:00:00,KFC K04 AMAZ. NNUU      Q,4.25,TARJETA
2024-05-29 00:00:00,SUPERMAXI INAQUITO LC   Q,27.4,TARJETA
2024-06-03 00:00:00,MCDONALDS EC KSU        G,8.98,TARJETA
2024-06-04 00:00:00,MEGAMAXI EL CONDADO LC  Q,18.42,TARJETA
2024-06-05 00:00:00,McDONALD S 6 Dic Quito  Q,7.9,TARJETA
2024-06-07 00:00:00,ROCK YOUR DOGS          E,10.0,TARJETA
2024-06-08 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-06-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-06-10 00:00:00,MB-MAYFLOWER BUFFALOS,5.99,TARJETA
2024-06-10 00:00:00,DIFARE S AECUECU        G,12.72,TARJETA
2024-06-11 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2024-06-11 00:00:00,McDONALD S 6 Dic Quito  Q,2.99,TARJETA
2024-06-11 00:00:00,MCDONALDS EC KSU        G,9.75,TARJETA
2024-06-11 00:00:00,GOOGLE *ChatGPTB        6,19.99,TARJETA
2024-06-13 00:00:00,MCDONALDS EC KSD        G,10.6,TARJETA
2024-06-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-06-20 00:00:00,SUPERMAXI POMASQUI 122  Q,8.71,TARJETA
2024-06-21 00:00:00,CASA RES R002 QUICENTR  Q,31.97,TARJETA
2024-06-22 00:00:00,PROAUTO C.A.,102.52,TARJETA
2024-06-24 00:00:00,MB-MAYFLOWER BUFFALOS,5.99,TARJETA
2024-06-28 00:00:00,UB *EATS ECUADOR        8,8.94,TARJETA
2024-06-28 00:00:00,RET IVA SERV DIGITAL 10%,0.13,TARJETA
2024-06-30 00:00:00,RET IVA SERV DIGITAL 100%,1.21,TARJETA
2024-06-30 00:00:00,UBER   *TRIP            H,8.05,TARJETA
2024-07-03 00:00:00,McDONALD S EL CONDADO   Q,6.47,TARJETA
2024-07-08 00:00:00,RET IVA SERV DIGITAL 10%,0.26,TARJETA
2024-07-08 00:00:00,GOOGLE *Google Storage  6,1.99,TARJETA
2024-07-08 00:00:00,UB *EATS ECUADOR        8,17.34,TARJETA
2024-07-08 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-07-08 00:00:00,MICROSOFT*STORE         M,1.0,TARJETA
2024-07-08 00:00:00,RET IVA SERV DIGITAL 100%,0.15,TARJETA
2024-07-08 00:00:00,DIFARE SA ECUECU        G,7.57,TARJETA
2024-07-08 00:00:00,METROAMBULAT S.A.,3.0,TARJETA
2024-07-10 00:00:00,UB *EATS ECUADOR        h,14.51,TARJETA
2024-07-10 00:00:00,RET IVA SERV DIGITAL 10%,0.22,TARJETA
2024-07-11 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2024-07-11 00:00:00,GOOGLE *ChatGPTU        6,19.99,TARJETA
2024-07-16 00:00:00,DIFARE S ACA USA        G,185.67,TARJETA
2024-07-19 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-07-22 00:00:00,RET IVA SERV DIGITAL 100%,1.05,TARJETA
2024-07-22 00:00:00,MICROSOFT*LA PRUEBA DE  M,6.99,TARJETA
2024-07-25 00:00:00,ECUAVAPES ECUECU        Q,21.6,TARJETA
2024-07-25 00:00:00,DERMASOFT CIA LTDA,18.07,TARJETA
2024-07-25 00:00:00,FYBECA    ECUECU        Q,3.8,TARJETA
2024-07-27 00:00:00,RET IVA SERV DIGITAL 100%,0.42,TARJETA
2024-07-27 00:00:00,UBER   *TRIP            H,2.82,TARJETA
2024-07-29 00:00:00,MC DONALDS EC PTP       G,13.1,TARJETA
2024-08-03 00:00:00,GESTION DE COBRANZA EXTRAJ,7.34,TARJETA
2024-08-06 00:00:00,INT. FINANCIAMIENTO,1.66,TARJETA
2024-08-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.05,TARJETA
2024-08-08 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2024-08-08 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-08-09 00:00:00,MB-MAYFLOWER BUFFALOS,6.99,TARJETA
2024-08-11 00:00:00,GOOGLE *ChatGPTR        6,19.99,TARJETA
2024-08-11 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2024-08-12 00:00:00,FYBECA    ECUECU        Q,7.67,TARJETA
2024-08-19 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2024-08-19 00:00:00,DL*Uber RidesECU        B,3.99,TARJETA
2024-08-21 00:00:00,MCDONALDS EC KSA        G,19.6,TARJETA
2024-08-22 00:00:00,MICROSOFT*LA PRUEBA DE  M,6.99,TARJETA
2024-08-22 00:00:00,RET IVA SERV DIGITAL 100%,1.05,TARJETA
2024-08-23 00:00:00,IVA,0.66,TARJETA
2024-08-23 00:00:00,REPOSICION TARJETA CREDITO,4.37,TARJETA
2024-08-30 00:00:00,MCDONALDS EC KSA        G,6.6,TARJETA
2024-09-06 00:00:00,INT. FINANCIAMIENTO,2.32,TARJETA
2024-09-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.07,TARJETA
2024-09-09 00:00:00,RET IVA SERV DIGITAL 10%,0.19,TARJETA
2024-09-09 00:00:00,UBER EATS INTECU        P,12.82,TARJETA
2024-09-10 00:00:00,RET IVA SERV DIGITAL 10%,0.19,TARJETA
2024-09-10 00:00:00,UBER EATS INTECU        P,12.4,TARJETA
2024-09-10 00:00:00,FYBECA    ECUECU        Q,8.87,TARJETA
2024-09-12 00:00:00,REPAPEADOS,10.0,TARJETA
2024-09-12 00:00:00,MCDONALDS CIRCULO MILI  Q,2.99,TARJETA
2024-09-15 00:00:00,GOOGLE *Google One      8,1.99,TARJETA
2024-09-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-09-15 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2024-09-26 00:00:00,DLC*UBER RIDESCU        S,2.47,TARJETA
2024-09-26 00:00:00,RET IVA SERV DIGITAL 100%,0.37,TARJETA
2024-10-01 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2024-10-01 00:00:00,UBER   *ONE             H,3.99,TARJETA
2024-10-01 00:00:00,RET IVA SERV DIGITAL 100%,0.25,TARJETA
2024-10-01 00:00:00,RET IVA SERV DIGITAL 100%,1.52,TARJETA
2024-10-01 00:00:00,UBER   *TRIP            H,10.1,TARJETA
2024-10-01 00:00:00,UBER   *TRIP            H,1.69,TARJETA
2024-10-04 00:00:00,DLC*UBER RIDESSA        S,9.59,TARJETA
2024-10-04 00:00:00,RET IVA SERV DIGITAL 100%,1.44,TARJETA
2024-10-05 00:00:00,ATIMASA EL CONDADO,20.0,TARJETA
2024-10-05 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2024-10-05 00:00:00,IVA,0.03,TARJETA
2024-10-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.05,TARJETA
2024-10-06 00:00:00,INT. FINANCIAMIENTO,1.7,TARJETA
2024-10-12 00:00:00,MAKI CORUNACUECU        Q,52.93,TARJETA
2024-10-12 00:00:00,CAFE EUROPACUECU        Q,14.8,TARJETA
2024-10-13 00:00:00,SAFAERA,55.5,TARJETA
2024-10-13 00:00:00,RET IVA SERV DIGITAL 100%,1.21,TARJETA
2024-10-13 00:00:00,UBER   *TRIP            H,8.05,TARJETA
2024-10-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2024-10-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2024-10-16 00:00:00,CONS DIGITAL 10% (UB *EATS EC),16.34,TARJETA
2024-10-16 00:00:00,RET IVA SERV DIGITAL 10%,0.24,TARJETA
2024-10-17 00:00:00,ROCK YOUR DOGS          E,8.5,TARJETA
2024-10-18 00:00:00,METRO PARQUEOS          E,10.0,TARJETA
2024-10-19 00:00:00,IVA,0.66,TARJETA
2024-10-19 00:00:00,REPOSICION TARJETA CREDITO,4.37,TARJETA
2024-11-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.02,TARJETA
2024-11-06 00:00:00,INT. FINANCIAMIENTO,0.54,TARJETA
2024-11-06 00:00:00,INT. MORA,0.11,TARJETA
2024-12-06 00:00:00,INT. FINANCIAMIENTO,0.36,TARJETA
2024-12-06 00:00:00,INT. MORA,0.05,TARJETA
2024-12-07 00:00:00,PYCCA EL RECREOA        Q,4.97,TARJETA
2024-12-08 00:00:00,MB-MAYFLOWER BUFFALOS   Q,6.99,TARJETA
2024-12-10 00:00:00,ROCK YOUR DOGS          E,20.5,TARJETA
2024-12-11 00:00:00,RET IVA SERV DIGITAL 100%,0.45,TARJETA
2024-12-11 00:00:00,GOOGLE *Palette Home S  8,2.99,TARJETA
2024-12-11 00:00:00,ESTACIONAMIENTOS URBAN  Q,2.0,TARJETA
2024-12-11 00:00:00,DERMAAID  ECUECU        Q,145.0,TARJETA
2024-12-13 00:00:00,MEDICITY LA PAMPA       Q,14.32,TARJETA
2024-12-13 00:00:00,MEDICITY LA PAMPA       Q,12.68,TARJETA
2024-12-13 00:00:00,METRORED     ECU        Q,5.2,TARJETA
2024-12-16 00:00:00,MUNICIPIO DE QUITO INT,25.0,TARJETA
2024-12-23 00:00:00,MISTERBOOKS             E,19.5,TARJETA
2024-12-23 00:00:00,MUMUSO    ECUECU        Q,7.28,TARJETA
2024-12-23 00:00:00,BATH BODY WORKS         Q,12.5,TARJETA
2024-12-23 00:00:00,DE  PRATI CONDADO Kids  Q,9.2,TARJETA
2024-12-24 00:00:00,MCDONALDS EC KSU        G,5.98,TARJETA
2024-12-24 00:00:00,MEGAMAXI EL CONDADO LC  Q,33.58,TARJETA
